Fecha,Temperatura
2017-12-31 00:00:00.0,-999.99
2016-01-01 00:00:00.0,17.65833
2016-01-02 00:00:00.0,18.0382
2016-01-03 00:00:00.0,16.24514
2014-11-04 00:00:00.0,N/A
2016-01-05 00:00:00.0,15.96154
2016-01-06 00:00:00.0,19.08889
2016-01-07 00:00:00.0,18.99236
2016-01-08 00:00:00.0,19.97917
2011-09-10 00:00:00.0,N/A
2016-01-10 00:00:00.0,18.01597
2016-01-11 00:00:00.0,18.29445
2015-04-12 00:00:00.0,N/A
2016-01-13 00:00:00.0,17.07084
2016-01-14 00:00:00.0,17.45834
2016-01-15 00:00:00.0,16.59166
2016-01-16 00:00:00.0,16.00555
2016-12-01 00:00:00.0,N/A
2019-10-07 00:00:00.0,N/A
2011-11-05 00:00:00.0,N/A
2011-08-06 00:00:00.0,N/A
2016-07-30 00:00:00.0,-999.99
2018-12-01 00:00:00.0,-999.99
2018-10-03 00:00:00.0,-999.99
2016-01-24 00:00:00.0,17.69583
2016-01-25 00:00:00.0,15.09236
2016-01-26 00:00:00.0,14.34444
2016-01-27 00:00:00.0,14.7375
2016-01-28 00:00:00.0,17.10139
2016-01-29 00:00:00.0,17.88819
2016-01-30 00:00:00.0,17.90625
2016-01-31 00:00:00.0,23.70764
2016-02-01 00:00:00.0,25.70972
2016-02-02 00:00:00.0,24.44999
2016-02-03 00:00:00.0,18.50069
2016-02-04 00:00:00.0,14.99861
2019-09-05 00:00:00.0,N/A
2016-02-06 00:00:00.0,16.30486
2016-02-07 00:00:00.0,16.175
2016-02-08 00:00:00.0,16.70348
2016-02-09 00:00:00.0,17.8611
2016-02-10 00:00:00.0,17.92777
2016-02-11 00:00:00.0,20.90556
2016-02-12 00:00:00.0,17.02361
2016-02-13 00:00:00.0,13.74028
2016-02-14 00:00:00.0,15.06389
2016-02-15 00:00:00.0,16.14722
2020-08-23 00:00:00.0,-999.99
2013-07-12 00:00:00.0,N/A
2016-02-18 00:00:00.0,12.47083
2016-02-19 00:00:00.0,14.23958
2016-02-20 00:00:00.0,17.3236
2015-01-25 00:00:00.0,N/A
2016-02-22 00:00:00.0,18.4382
2014-09-25 00:00:00.0,-999.99
2016-02-24 00:00:00.0,14.66319
2012-06-28 00:00:00.0,-999.99
2016-02-26 00:00:00.0,12.44861
2016-02-27 00:00:00.0,13.61041
2016-02-28 00:00:00.0,13.95764
2016-02-29 00:00:00.0,14.54444
2016-03-01 00:00:00.0,15.58472
2016-03-02 00:00:00.0,20.67986
2016-03-03 00:00:00.0,16.90347
2016-03-04 00:00:00.0,15.03264
2016-03-05 00:00:00.0,17.61528
2016-03-06 00:00:00.0,15.54097
2016-03-07 00:00:00.0,15.62707
2016-03-08 00:00:00.0,16.45347
2011-12-29 00:00:00.0,N/A
2016-03-10 00:00:00.0,13.14167
2016-03-11 00:00:00.0,17.16111
2016-03-12 00:00:00.0,17.04445
2016-03-13 00:00:00.0,17.37569
2016-03-14 00:00:00.0,14.72709
2013-01-15 00:00:00.0,N/A
2016-03-16 00:00:00.0,13.90208
2016-03-17 00:00:00.0,13.94514
2016-03-18 00:00:00.0,11.3243
2016-03-19 00:00:00.0,11.42361
2016-03-20 00:00:00.0,11.57847
2016-03-21 00:00:00.0,11.68472
2016-03-22 00:00:00.0,15.34583
2020-02-25 00:00:00.0,-999.99
2016-03-24 00:00:00.0,10.73125
2016-03-25 00:00:00.0,11.8875
2012-02-13 00:00:00.0,-999.99
2016-03-27 00:00:00.0,16.19375
2016-03-28 00:00:00.0,14.06181
2016-03-29 00:00:00.0,12.96111
2020-04-14 00:00:00.0,-999.99
2012-01-15 00:00:00.0,N/A
2016-04-01 00:00:00.0,9.145834
2016-04-02 00:00:00.0,10.51458
2016-04-03 00:00:00.0,9.988888
2016-04-04 00:00:00.0,13.64375
2019-01-19 00:00:00.0,N/A
2020-03-31 00:00:00.0,-999.99
2016-04-07 00:00:00.0,10.93541
2016-04-08 00:00:00.0,6.23125
2016-04-09 00:00:00.0,8.197222
2016-04-10 00:00:00.0,10.79722
2016-04-11 00:00:00.0,10.8493
2016-04-12 00:00:00.0,13.46389
2016-04-13 00:00:00.0,12.08125
2018-02-27 00:00:00.0,-999.99
2016-04-15 00:00:00.0,11.02222
2016-06-20 00:00:00.0,-999.99
2016-04-17 00:00:00.0,NA
2016-04-18 00:00:00.0,NA
2016-04-19 00:00:00.0,NA
2016-04-20 00:00:00.0,NA
2016-04-21 00:00:00.0,NA
2016-04-22 00:00:00.0,NA
2016-04-23 00:00:00.0,NA
2016-04-24 00:00:00.0,NA
2016-04-25 00:00:00.0,NA
2018-10-14 00:00:00.0,N/A
2018-05-20 00:00:00.0,-999.99
2016-04-28 00:00:00.0,NA
2016-04-29 00:00:00.0,NA
2016-04-30 00:00:00.0,NA
2016-05-01 00:00:00.0,NA
2016-05-02 00:00:00.0,NA
2019-02-17 00:00:00.0,-999.99
2016-05-04 00:00:00.0,NA
2016-05-06 00:00:00.0,NA
2013-07-12 00:00:00.0,N/A
2018-05-19 00:00:00.0,N/A
2016-09-13 00:00:00.0,-999.99
2016-05-10 00:00:00.0,NA
2016-05-11 00:00:00.0,NA
2016-05-12 00:00:00.0,NA
2016-05-13 00:00:00.0,NA
2016-05-15 00:00:00.0,NA
2016-05-16 00:00:00.0,NA
2016-05-18 00:00:00.0,NA
2016-05-19 00:00:00.0,NA
2016-05-20 00:00:00.0,NA
2016-05-21 00:00:00.0,NA
2016-05-22 00:00:00.0,NA
2016-05-23 00:00:00.0,NA
2016-05-24 00:00:00.0,NA
2016-05-27 00:00:00.0,NA
2016-08-28 00:00:00.0,N/A
2016-05-29 00:00:00.0,NA
2016-05-30 00:00:00.0,NA
2016-05-31 00:00:00.0,NA
2016-06-01 00:00:00.0,NA
2016-08-01 00:00:00.0,N/A
2016-06-03 00:00:00.0,NA
2016-06-04 00:00:00.0,NA
2019-06-27 00:00:00.0,-999.99
2016-06-06 00:00:00.0,NA
2016-06-07 00:00:00.0,NA
2016-06-08 00:00:00.0,NA
2016-11-02 00:00:00.0,N/A
2016-06-10 00:00:00.0,NA
2016-06-11 00:00:00.0,NA
2016-06-12 00:00:00.0,NA
2016-06-14 00:00:00.0,NA
2015-03-21 00:00:00.0,-999.99
2016-06-16 00:00:00.0,NA
2016-06-17 00:00:00.0,NA
2016-06-18 00:00:00.0,NA
2016-06-19 00:00:00.0,NA
2016-06-20 00:00:00.0,NA
2016-03-15 00:00:00.0,-999.99
2016-06-22 00:00:00.0,NA
2016-06-23 00:00:00.0,NA
2016-06-24 00:00:00.0,NA
2016-06-25 00:00:00.0,NA
2016-06-26 00:00:00.0,NA
2016-06-27 00:00:00.0,NA
2016-06-28 00:00:00.0,NA
2016-06-29 00:00:00.0,NA
2016-06-30 00:00:00.0,NA
2016-07-01 00:00:00.0,NA
2016-07-03 00:00:00.0,NA
2017-03-23 00:00:00.0,N/A
2016-07-05 00:00:00.0,NA
2016-07-06 00:00:00.0,NA
2016-07-07 00:00:00.0,NA
2016-07-08 00:00:00.0,NA
2016-07-09 00:00:00.0,NA
2016-07-10 00:00:00.0,NA
2016-07-11 00:00:00.0,NA
2016-07-12 00:00:00.0,NA
2016-07-13 00:00:00.0,1.810417
2016-07-14 00:00:00.0,3.386806
2013-06-06 00:00:00.0,N/A
2016-07-16 00:00:00.0,2.18125
2016-07-17 00:00:00.0,2.105555
2015-11-30 00:00:00.0,-999.99
2016-07-19 00:00:00.0,3.738888
2014-11-06 00:00:00.0,N/A
2015-11-23 00:00:00.0,-999.99
2013-02-13 00:00:00.0,N/A
2016-07-23 00:00:00.0,0.1625
2016-07-24 00:00:00.0,0.2048611
2016-07-25 00:00:00.0,2.024305
2016-07-26 00:00:00.0,3.115278
2017-05-29 00:00:00.0,-999.99
2016-07-28 00:00:00.0,2.491667
2016-07-29 00:00:00.0,3.537499
2016-07-30 00:00:00.0,5.122917
2018-11-21 00:00:00.0,-999.99
2016-08-01 00:00:00.0,5.27986
2019-12-09 00:00:00.0,-999.99
2016-08-03 00:00:00.0,4.49375
2016-08-04 00:00:00.0,6.080556
2016-08-05 00:00:00.0,6.134028
2016-08-06 00:00:00.0,7.839581
2016-08-07 00:00:00.0,8.114585
2016-08-08 00:00:00.0,7.974999
2017-12-04 00:00:00.0,-999.99
2012-02-04 00:00:00.0,-999.99
2016-08-11 00:00:00.0,6.312501
2016-08-12 00:00:00.0,5.550695
2016-08-13 00:00:00.0,6.143054
2016-08-14 00:00:00.0,4.971528
2019-09-01 00:00:00.0,-999.99
2016-08-16 00:00:00.0,3.684722
2016-08-17 00:00:00.0,3.531945
2016-08-18 00:00:00.0,4.070138
2016-08-19 00:00:00.0,3.883334
2012-05-01 00:00:00.0,-999.99
2016-08-21 00:00:00.0,5.697916
2015-09-27 00:00:00.0,-999.99
2016-08-23 00:00:00.0,7.755556
2016-08-24 00:00:00.0,5.252778
2016-08-25 00:00:00.0,8.540278
2016-08-26 00:00:00.0,5.172027
2016-08-27 00:00:00.0,2.984722
2016-08-28 00:00:00.0,3.341668
2020-07-21 00:00:00.0,N/A
2016-08-30 00:00:00.0,7.155556
2016-08-31 00:00:00.0,3.807639
2016-09-01 00:00:00.0,4.006945
2016-09-02 00:00:00.0,3.25
2019-11-01 00:00:00.0,N/A
2012-12-18 00:00:00.0,N/A
2019-11-12 00:00:00.0,N/A
2017-07-15 00:00:00.0,N/A
2019-03-12 00:00:00.0,N/A
2016-09-08 00:00:00.0,6.696527
2019-07-12 00:00:00.0,N/A
2016-09-10 00:00:00.0,3.970833
2014-08-18 00:00:00.0,-999.99
2016-09-12 00:00:00.0,7.385415
2016-09-13 00:00:00.0,9.131947
2016-09-14 00:00:00.0,5.086111
2016-09-15 00:00:00.0,8.879859
2016-09-16 00:00:00.0,9.224306
2016-09-17 00:00:00.0,7.16111
2016-09-18 00:00:00.0,9.51597
2016-09-19 00:00:00.0,11.10625
2016-09-20 00:00:00.0,10.27292
2016-09-21 00:00:00.0,7.483332
2019-09-24 00:00:00.0,-999.99
2016-09-23 00:00:00.0,8.723612
2016-09-24 00:00:00.0,8.390278
2016-09-25 00:00:00.0,9.440279
2016-09-26 00:00:00.0,9.71111
2016-09-27 00:00:00.0,11.08264
2016-09-28 00:00:00.0,8.999305
2016-09-29 00:00:00.0,10.46805
2016-09-30 00:00:00.0,7.773611
2016-10-01 00:00:00.0,7.702083
2016-10-02 00:00:00.0,8.325694
2016-10-03 00:00:00.0,8.66736
2016-10-04 00:00:00.0,7.490278
2017-07-13 00:00:00.0,N/A
2016-10-06 00:00:00.0,9.141666
2016-10-07 00:00:00.0,6.397223
2016-10-08 00:00:00.0,6.624306
2016-10-09 00:00:00.0,8.201388
2016-10-10 00:00:00.0,6.243751
2016-10-11 00:00:00.0,8.152777
2016-10-12 00:00:00.0,7.455554
2011-12-24 00:00:00.0,-999.99
2016-10-14 00:00:00.0,7.894445
2016-10-15 00:00:00.0,5.471527
2018-01-27 00:00:00.0,N/A
2016-10-17 00:00:00.0,8.088194
2016-10-18 00:00:00.0,6.635417
2016-10-19 00:00:00.0,9.302086
2016-10-20 00:00:00.0,9.435414
2011-07-24 00:00:00.0,-999.99
2016-10-22 00:00:00.0,12.74236
2018-03-13 00:00:00.0,-999.99
2016-10-24 00:00:00.0,11.89723
2016-10-31 00:00:00.0,N/A
2016-10-26 00:00:00.0,13.49166
2016-10-27 00:00:00.0,15.20625
2011-10-07 00:00:00.0,N/A
2016-10-29 00:00:00.0,12.17431
2016-10-30 00:00:00.0,11.325
2017-10-24 00:00:00.0,-999.99
2016-11-01 00:00:00.0,6.257639
2016-11-02 00:00:00.0,7.830554
2016-11-03 00:00:00.0,11.79653
2016-11-04 00:00:00.0,13.65903
2016-11-05 00:00:00.0,13.8875
2016-12-21 00:00:00.0,-999.99
2016-11-07 00:00:00.0,9.98125
2016-11-08 00:00:00.0,11.29861
2016-11-09 00:00:00.0,10.81319
2015-01-25 00:00:00.0,-999.99
2016-11-11 00:00:00.0,11.40486
2016-11-12 00:00:00.0,10.40139
2016-11-13 00:00:00.0,10.35069
2016-11-14 00:00:00.0,9.913888
2016-11-15 00:00:00.0,7.152777
2016-11-16 00:00:00.0,8.397221
2017-04-24 00:00:00.0,N/A
2016-11-18 00:00:00.0,12.41389
2016-11-19 00:00:00.0,13.83958
2016-11-20 00:00:00.0,15.89445
2016-11-21 00:00:00.0,17.46736
2015-06-27 00:00:00.0,N/A
2016-11-23 00:00:00.0,17.83334
2016-11-24 00:00:00.0,16.37431
2016-11-25 00:00:00.0,16.22014
2016-11-26 00:00:00.0,13.39514
2020-08-13 00:00:00.0,-999.99
2016-11-28 00:00:00.0,15.16945
2020-02-26 00:00:00.0,N/A
2015-10-15 00:00:00.0,N/A
2016-12-01 00:00:00.0,17.04375
2016-12-02 00:00:00.0,15.71111
2017-03-22 00:00:00.0,N/A
2016-12-04 00:00:00.0,13.4382
2016-12-05 00:00:00.0,10.12639
2016-12-06 00:00:00.0,13.17361
2016-12-07 00:00:00.0,13.2882
2016-12-08 00:00:00.0,14.80833
2016-12-09 00:00:00.0,16.5493
2013-10-02 00:00:00.0,N/A
2016-12-11 00:00:00.0,14.23472
2016-12-12 00:00:00.0,11.58472
2016-12-13 00:00:00.0,11.05069
2016-12-14 00:00:00.0,13.20069
2016-12-15 00:00:00.0,17.69792
2016-12-16 00:00:00.0,16.51736
2016-09-24 00:00:00.0,N/A
2016-12-18 00:00:00.0,13.84792
2016-12-19 00:00:00.0,13.28542
2016-12-20 00:00:00.0,13.32361
2016-06-11 00:00:00.0,N/A
2019-05-15 00:00:00.0,N/A
2012-08-30 00:00:00.0,N/A
2020-04-12 00:00:00.0,-999.99
2017-03-09 00:00:00.0,N/A
2011-11-06 00:00:00.0,N/A
2013-09-18 00:00:00.0,-999.99
2016-12-28 00:00:00.0,17.2507
2016-12-29 00:00:00.0,17.98611
2015-02-04 00:00:00.0,N/A
2016-12-31 00:00:00.0,14.67639
2016-09-04 00:00:00.0,N/A
2017-01-02 00:00:00.0,13.55139
2017-01-03 00:00:00.0,10.79653
2017-01-04 00:00:00.0,10.90486
2017-01-05 00:00:00.0,12.57639
2017-01-06 00:00:00.0,15.02917
2017-01-07 00:00:00.0,14.83195
2017-01-08 00:00:00.0,14.05069
2017-01-09 00:00:00.0,11.70486
2017-01-10 00:00:00.0,11.06389
2017-01-11 00:00:00.0,NA
2017-01-12 00:00:00.0,15.77639
2017-01-13 00:00:00.0,15.75139
2017-01-14 00:00:00.0,15.91189
2019-08-07 00:00:00.0,-999.99
2013-01-04 00:00:00.0,N/A
2017-01-17 00:00:00.0,13.96805
2017-01-18 00:00:00.0,15.47972
2017-01-19 00:00:00.0,17.35347
2015-01-06 00:00:00.0,-999.99
2017-01-21 00:00:00.0,17.92918
2017-01-22 00:00:00.0,16.42986
2020-02-17 00:00:00.0,-999.99
2017-01-24 00:00:00.0,16.76805
2017-01-25 00:00:00.0,17.85973
2017-01-26 00:00:00.0,19.28541
2017-10-18 00:00:00.0,-999.99
2011-11-17 00:00:00.0,-999.99
2019-08-02 00:00:00.0,N/A
2017-01-30 00:00:00.0,16.04445
2017-01-31 00:00:00.0,13.32431
2017-02-01 00:00:00.0,15.53264
2017-02-02 00:00:00.0,16.56736
2017-02-03 00:00:00.0,15.67848
2017-02-04 00:00:00.0,15.83958
2017-02-05 00:00:00.0,15.36458
2017-02-06 00:00:00.0,16.2757
2017-10-20 00:00:00.0,N/A
2017-02-08 00:00:00.0,15.88611
2017-02-09 00:00:00.0,15.25417
2017-02-10 00:00:00.0,14.17847
2017-02-11 00:00:00.0,16.62916
2017-02-12 00:00:00.0,17.59861
2015-11-06 00:00:00.0,-999.99
2017-02-14 00:00:00.0,18.9
2017-02-15 00:00:00.0,19.97292
2017-02-16 00:00:00.0,15.97153
2017-02-17 00:00:00.0,10.36736
2017-02-18 00:00:00.0,11.78542
2018-07-07 00:00:00.0,N/A
2017-02-20 00:00:00.0,18.42361
2017-02-21 00:00:00.0,18.95903
2020-08-12 00:00:00.0,N/A
2017-02-23 00:00:00.0,18.68542
2017-02-24 00:00:00.0,18.65208
2017-02-25 00:00:00.0,19.45347
2017-02-26 00:00:00.0,19.44236
2017-02-27 00:00:00.0,17.79305
2017-02-28 00:00:00.0,16.90139
2017-03-01 00:00:00.0,13.83611
2017-03-02 00:00:00.0,12.75416
2017-03-03 00:00:00.0,13.12292
2016-02-14 00:00:00.0,-999.99
2017-03-05 00:00:00.0,13.07133
2017-03-06 00:00:00.0,11.82708
2018-07-28 00:00:00.0,N/A
2017-09-15 00:00:00.0,N/A
2017-03-09 00:00:00.0,8.738196
2011-06-26 00:00:00.0,-999.99
2017-03-11 00:00:00.0,8.352084
2017-03-12 00:00:00.0,12.06181
2017-03-13 00:00:00.0,15.55315
2017-03-14 00:00:00.0,13.24931
2017-03-15 00:00:00.0,13.44965
2017-03-16 00:00:00.0,13.275
2017-03-17 00:00:00.0,11.94126
2017-12-06 00:00:00.0,-999.99
2017-03-19 00:00:00.0,13.85139
2017-03-20 00:00:00.0,11.87153
2017-03-21 00:00:00.0,13.17917
2017-03-22 00:00:00.0,14.39375
2017-03-23 00:00:00.0,14.61458
2017-03-24 00:00:00.0,12.74584
2017-03-25 00:00:00.0,13.78264
2017-03-26 00:00:00.0,13.64514
2017-03-27 00:00:00.0,12.77847
2016-10-15 00:00:00.0,N/A
2017-03-29 00:00:00.0,16.43612
2017-03-30 00:00:00.0,14.00833
2017-03-31 00:00:00.0,11.05694
2017-04-01 00:00:00.0,13.41945
2011-11-05 00:00:00.0,-999.99
2017-04-03 00:00:00.0,13.39722
2017-04-04 00:00:00.0,12.26806
2017-04-05 00:00:00.0,11.34931
2017-04-06 00:00:00.0,10.33333
2017-04-07 00:00:00.0,8.220836
2017-04-08 00:00:00.0,7.098609
2019-03-12 00:00:00.0,-999.99
2017-04-10 00:00:00.0,11.95833
2017-04-11 00:00:00.0,10.32639
2017-04-12 00:00:00.0,10.22708
2017-04-13 00:00:00.0,9.531249
2017-04-14 00:00:00.0,12.40486
2017-04-15 00:00:00.0,13.44445
2017-04-16 00:00:00.0,9.786111
2016-06-21 00:00:00.0,-999.99
2017-04-18 00:00:00.0,14.25278
2012-06-11 00:00:00.0,N/A
2017-04-20 00:00:00.0,12.27153
2017-04-21 00:00:00.0,10.19375
2017-11-22 00:00:00.0,-999.99
2017-04-23 00:00:00.0,8.409026
2017-04-24 00:00:00.0,8.917362
2017-04-25 00:00:00.0,7.843748
2012-01-01 00:00:00.0,N/A
2013-10-05 00:00:00.0,N/A
2017-04-28 00:00:00.0,13.35417
2017-04-29 00:00:00.0,12.47222
2017-04-30 00:00:00.0,14.44028
2017-05-01 00:00:00.0,8.620141
2017-05-02 00:00:00.0,10.51667
2017-05-03 00:00:00.0,7.869442
2017-05-04 00:00:00.0,13.41319
2017-05-05 00:00:00.0,13.42291
2017-05-06 00:00:00.0,10.7618
2017-05-07 00:00:00.0,8.383336
2012-06-04 00:00:00.0,N/A
2017-05-09 00:00:00.0,7.020139
2017-05-10 00:00:00.0,8.339582
2015-09-08 00:00:00.0,-999.99
2018-01-06 00:00:00.0,N/A
2016-02-23 00:00:00.0,-999.99
2017-05-14 00:00:00.0,9.083332
2017-05-15 00:00:00.0,8.707638
2014-11-25 00:00:00.0,-999.99
2017-05-17 00:00:00.0,7.609029
2017-05-18 00:00:00.0,2.765277
2017-05-19 00:00:00.0,4.488889
2017-05-20 00:00:00.0,8.870834
2017-05-21 00:00:00.0,7.977081
2017-05-22 00:00:00.0,4.476388
2017-05-23 00:00:00.0,1.251389
2017-05-24 00:00:00.0,1.009722
2017-05-25 00:00:00.0,2.18125
2017-05-26 00:00:00.0,5.752779
2017-05-27 00:00:00.0,2.066667
2018-01-03 00:00:00.0,-999.99
2017-05-29 00:00:00.0,2.219444
2017-05-30 00:00:00.0,2.220834
2012-08-02 00:00:00.0,N/A
2017-06-01 00:00:00.0,7.899997
2017-06-02 00:00:00.0,4.988887
2017-06-03 00:00:00.0,4.163888
2017-06-04 00:00:00.0,5.041666
2017-06-05 00:00:00.0,5.124999
2017-06-06 00:00:00.0,7.856942
2017-06-07 00:00:00.0,6.573611
2017-06-08 00:00:00.0,5.318055
2013-02-26 00:00:00.0,-999.99
2017-06-10 00:00:00.0,9.074308
2017-06-11 00:00:00.0,5.873612
2017-06-12 00:00:00.0,6.668749
2019-04-17 00:00:00.0,-999.99
2017-06-14 00:00:00.0,6.811806
2017-06-15 00:00:00.0,8.245141
2017-06-16 00:00:00.0,1.397222
2017-06-17 00:00:00.0,-0.6812499
2017-06-18 00:00:00.0,2.729861
2017-06-19 00:00:00.0,1.34375
2017-06-20 00:00:00.0,0.1875004
2017-06-21 00:00:00.0,3.479167
2017-06-22 00:00:00.0,4.358335
2017-06-23 00:00:00.0,5.720139
2017-06-24 00:00:00.0,2.740972
2016-12-31 00:00:00.0,N/A
2017-06-26 00:00:00.0,5.914583
2017-06-27 00:00:00.0,5.974999
2017-06-28 00:00:00.0,8.289582
2017-06-29 00:00:00.0,7.577082
2017-06-30 00:00:00.0,6.954166
2017-07-01 00:00:00.0,7.440277
2017-07-02 00:00:00.0,4.704861
2017-07-03 00:00:00.0,5.668749
2017-07-04 00:00:00.0,5.564583
2017-07-05 00:00:00.0,5.638889
2017-07-06 00:00:00.0,5.456251
2017-07-07 00:00:00.0,0.01180551
2017-07-08 00:00:00.0,2.53125
2018-02-09 00:00:00.0,N/A
2017-07-10 00:00:00.0,3.069444
2017-07-11 00:00:00.0,-1.393056
2015-04-08 00:00:00.0,N/A
2017-07-13 00:00:00.0,4.404861
2017-07-14 00:00:00.0,1.236805
2017-07-15 00:00:00.0,-3.477777
2017-07-16 00:00:00.0,NA
2017-07-17 00:00:00.0,-4.805555
2018-07-03 00:00:00.0,-999.99
2017-07-19 00:00:00.0,8.139585
2017-07-20 00:00:00.0,8.402081
2017-07-21 00:00:00.0,8.785419
2017-07-22 00:00:00.0,8.159026
2017-07-23 00:00:00.0,4.545833
2011-09-13 00:00:00.0,-999.99
2017-07-25 00:00:00.0,3.930769
2017-07-26 00:00:00.0,7.727776
2017-07-27 00:00:00.0,7.950692
2015-10-11 00:00:00.0,N/A
2017-07-29 00:00:00.0,3.334722
2017-07-30 00:00:00.0,-0.1368062
2017-07-31 00:00:00.0,1.234028
2017-08-01 00:00:00.0,0.5694438
2017-08-02 00:00:00.0,4.288195
2017-08-03 00:00:00.0,3.087412
2017-08-04 00:00:00.0,0.327778
2011-07-24 00:00:00.0,N/A
2017-08-06 00:00:00.0,6.794445
2017-08-07 00:00:00.0,4.126389
2017-08-08 00:00:00.0,6.269444
2017-08-09 00:00:00.0,6.516667
2013-06-15 00:00:00.0,N/A
2017-08-11 00:00:00.0,4.889511
2020-08-15 00:00:00.0,-999.99
2020-06-01 00:00:00.0,-999.99
2017-08-14 00:00:00.0,5.124306
2017-08-15 00:00:00.0,5.520139
2017-08-16 00:00:00.0,6.477777
2017-08-17 00:00:00.0,8.138889
2020-01-10 00:00:00.0,N/A
2017-08-19 00:00:00.0,3.284027
2017-08-20 00:00:00.0,4.465278
2017-08-21 00:00:00.0,8.51875
2017-08-22 00:00:00.0,5.290971
2017-08-23 00:00:00.0,3.397223
2017-08-24 00:00:00.0,4.110563
2017-08-25 00:00:00.0,4.846529
2017-08-26 00:00:00.0,6.269445
2017-08-27 00:00:00.0,4.04236
2017-08-28 00:00:00.0,4.42986
2017-08-29 00:00:00.0,5.484724
2017-08-30 00:00:00.0,3.331944
2015-05-15 00:00:00.0,-999.99
2017-09-01 00:00:00.0,4.57847
2017-09-02 00:00:00.0,5.611805
2017-09-03 00:00:00.0,5.093752
2017-09-04 00:00:00.0,2.442361
2017-09-05 00:00:00.0,5.775695
2017-09-06 00:00:00.0,5.324306
2011-12-17 00:00:00.0,N/A
2017-09-08 00:00:00.0,4.895835
2017-09-09 00:00:00.0,3.438195
2017-09-10 00:00:00.0,3.44375
2017-09-11 00:00:00.0,6.877081
2017-09-12 00:00:00.0,5.455557
2012-09-10 00:00:00.0,N/A
2017-09-14 00:00:00.0,4.958333
2017-09-15 00:00:00.0,5.830556
2017-09-16 00:00:00.0,7.694444
2015-02-27 00:00:00.0,-999.99
2016-11-16 00:00:00.0,-999.99
2017-09-19 00:00:00.0,8.328473
2017-09-20 00:00:00.0,7.050694
2017-09-21 00:00:00.0,7.770833
2017-09-22 00:00:00.0,9.07292
2017-09-23 00:00:00.0,6.900695
2017-09-24 00:00:00.0,8.709723
2017-09-25 00:00:00.0,6.322915
2017-09-26 00:00:00.0,4.1875
2017-09-27 00:00:00.0,6.302776
2017-09-28 00:00:00.0,11.20209
2017-09-29 00:00:00.0,7.825
2017-09-30 00:00:00.0,6.754861
2017-10-01 00:00:00.0,6.663889
2017-10-02 00:00:00.0,6.040974
2013-05-11 00:00:00.0,-999.99
2017-10-04 00:00:00.0,6.478474
2017-10-05 00:00:00.0,4.689583
2017-10-06 00:00:00.0,6.464583
2017-10-07 00:00:00.0,5.042361
2017-10-08 00:00:00.0,7.499305
2017-10-09 00:00:00.0,5.93125
2017-10-10 00:00:00.0,5.863888
2017-10-11 00:00:00.0,6.409028
2020-05-16 00:00:00.0,N/A
2017-10-13 00:00:00.0,9.146527
2017-10-14 00:00:00.0,11.82223
2017-10-15 00:00:00.0,10.2257
2017-10-16 00:00:00.0,12.38542
2011-12-01 00:00:00.0,N/A
2015-05-21 00:00:00.0,N/A
2017-10-19 00:00:00.0,7.54236
2017-10-20 00:00:00.0,7.068055
2017-10-21 00:00:00.0,6.795833
2017-10-22 00:00:00.0,6.626388
2017-10-23 00:00:00.0,10.52986
2017-10-24 00:00:00.0,9.227779
2016-12-15 00:00:00.0,N/A
2016-03-18 00:00:00.0,-999.99
2017-10-27 00:00:00.0,10.18542
2017-10-28 00:00:00.0,6.69375
2017-10-29 00:00:00.0,4.179166
2017-10-30 00:00:00.0,7.932636
2017-10-31 00:00:00.0,6.754167
2018-02-19 00:00:00.0,-999.99
2017-11-02 00:00:00.0,8.853474
2017-11-03 00:00:00.0,9.543751
2017-11-04 00:00:00.0,8.738194
2017-11-05 00:00:00.0,9.421525
2017-11-06 00:00:00.0,9.635412
2016-06-18 00:00:00.0,N/A
2017-11-08 00:00:00.0,10.88958
2017-11-09 00:00:00.0,8.73147
2018-10-12 00:00:00.0,N/A
2017-11-11 00:00:00.0,11.56112
2011-06-15 00:00:00.0,-999.99
2017-11-13 00:00:00.0,13.775
2017-11-14 00:00:00.0,12.13403
2017-11-15 00:00:00.0,8.045138
2017-11-16 00:00:00.0,9.929166
2017-12-10 00:00:00.0,-999.99
2017-11-18 00:00:00.0,8.359725
2017-05-25 00:00:00.0,N/A
2017-11-20 00:00:00.0,9.735416
2017-11-21 00:00:00.0,10.72292
2017-11-22 00:00:00.0,12.16736
2017-11-23 00:00:00.0,11.23403
2011-12-10 00:00:00.0,N/A
2017-11-25 00:00:00.0,13.57639
2017-11-26 00:00:00.0,14.31875
2017-11-27 00:00:00.0,13.5868
2017-11-28 00:00:00.0,15.76459
2013-07-25 00:00:00.0,-999.99
2017-11-30 00:00:00.0,13.57014
2017-12-01 00:00:00.0,15.82153
2017-12-02 00:00:00.0,17.79583
2017-12-03 00:00:00.0,14.72709
2014-10-24 00:00:00.0,-999.99
2017-12-05 00:00:00.0,16.03611
2015-07-12 00:00:00.0,N/A
2017-12-07 00:00:00.0,15.93334
2017-12-08 00:00:00.0,14.89444
2017-12-09 00:00:00.0,13.95209
2017-12-10 00:00:00.0,18.15903
2017-12-11 00:00:00.0,16.71041
2019-04-23 00:00:00.0,N/A
2016-07-26 00:00:00.0,-999.99
2017-12-14 00:00:00.0,14.64444
2017-12-15 00:00:00.0,14.30625
2013-08-05 00:00:00.0,-999.99
