Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio,mes
2015-08-19T00:00:00Z,6.343057,18.4,-1.2,NA,NA,NA,5.265971,NA,NA,NA,0,0,0,NA,NA,6.511936,71,73,0.8096375,NA,NA,C,NA,C,NA,NA,NA,13.44601,10.624,agosto
2015-08-20T00:00:00Z,6.435418,14.2,0.2,NA,NA,NA,5.401389,NA,NA,NA,0.5,0,0,NA,NA,8.003539,85,85,3.655011,NA,NA,C,NA,C,NA,NA,NA,14.94001,16.60002,agosto
2015-08-21T00:00:00Z,6.086805,12.9,2.6,NA,NA,NA,6.04236,NA,NA,NA,1.75,1.25,0.5,NA,NA,8.94522,93,90,5.27561,NA,NA,C,NA,C,NA,NA,NA,15.43801,21.49702,agosto
2015-08-22T00:00:00Z,6.03264,9.9,3.2,NA,NA,NA,6.300695,NA,NA,NA,0.25,1.25,0.5,NA,NA,8.189317,88,91,4.083855,NA,NA,C,NA,C,NA,NA,NA,17.76202,NA,agosto
2015-08-23T00:00:00Z,3.971529,6,1.7,NA,NA,NA,5.570139,NA,NA,NA,6.25,5,0.75,NA,NA,7.367795,93,95,2.577863,NA,NA,C,NA,C,NA,NA,NA,NA,NA,agosto
2015-08-24T00:00:00Z,4.665277,7.7,1.8,NA,NA,NA,5.498615,NA,NA,NA,NA,24.75,2,NA,NA,8.889774,100,100,5.172476,NA,NA,C,NA,C,NA,NA,NA,19.75402,NA,agosto
2015-08-25T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,agosto
2015-08-26T00:00:00Z,7.599305,11.3,5.6,NA,NA,NA,7.28264,NA,NA,NA,0,0.5,0.25,NA,NA,8.933607,86,82,5.334614,NA,NA,C,NA,C,NA,NA,NA,13.94401,NA,agosto
2015-08-27T00:00:00Z,7.3145810000000004,11.8,4.6,NA,NA,NA,7.010418,NA,NA,NA,44.75,18.25,2.5,NA,NA,8.345619,85,80,4.345331,NA,NA,C,NA,C,NA,NA,NA,13.77801,NA,agosto
2015-08-28T00:00:00Z,4.457639,8.4,0.5,NA,NA,NA,5.277088,NA,NA,NA,NA,53.5,5.25,NA,NA,8.512022,97,96,4.481163,NA,NA,C,NA,C,NA,NA,NA,14.27601,NA,agosto
2015-08-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,agosto
2015-08-30T00:00:00Z,6.413888,12.9,2.7,NA,NA,NA,7.000697,NA,NA,NA,4.75,5.5,2.25,NA,NA,9.281898,96,92,5.771196,NA,NA,C,NA,C,NA,NA,NA,14.60801,21.24802,agosto
2015-08-31T00:00:00Z,5.741667,11.8,0.4,NA,NA,NA,6.881943,NA,NA,NA,0,0.25,0.25,NA,NA,6.857338,76,72,1.540589,NA,NA,C,NA,C,NA,NA,NA,12.78201,NA,agosto
2015-09-01T00:00:00Z,5.672221,7.9,1.2,NA,NA,NA,6.336112,NA,NA,NA,0,0,0,NA,NA,5.93144,72,75,-0.4377521,NA,NA,C,NA,C,NA,NA,NA,17.92802,NA,septiembre
2015-09-02T00:00:00Z,3.515972,14.1,-2.2,NA,NA,NA,5.593752,NA,NA,NA,0,0,0,NA,NA,6.037176,77,70,-0.3151145,NA,NA,C,NA,C,NA,NA,NA,17.09801,8.881002,septiembre
2015-09-03T00:00:00Z,3.592361,15.2,-4.1,NA,NA,NA,5.124307,NA,NA,NA,0,0,0,NA,NA,5.250265,67,65,-2.355024,NA,NA,C,NA,C,NA,NA,NA,16.10201,8.798,septiembre
2015-09-04T00:00:00Z,4.624304,17.1,-3.3,NA,NA,NA,5.060418,NA,NA,NA,0,0,0,NA,NA,5.697042,68,67,-1.293651,NA,NA,C,NA,C,NA,NA,NA,15.60401,7.635998,septiembre
2015-09-05T00:00:00Z,4.903472,17.4,-2.2,NA,NA,NA,5.401388,NA,NA,NA,0,0,0,NA,NA,7.033063,81,83,1.730151,NA,NA,C,NA,C,NA,NA,NA,15.43801,9.628,septiembre
2015-09-06T00:00:00Z,5.990277,11.9,-1.1,NA,NA,NA,5.611109,NA,NA,NA,4.5,2,0.5,NA,NA,8.882912,90,86,4.939708,NA,NA,C,NA,C,NA,NA,NA,7.469996,NA,septiembre
2015-09-07T00:00:00Z,7.77639,12,5.2,NA,NA,NA,7.273612,NA,NA,NA,18,2.5,0.5,NA,NA,8.576636,84,80,4.653594,NA,NA,C,NA,C,NA,NA,NA,16.10201,NA,septiembre
2015-09-08T00:00:00Z,3.756945,7.5,1.1,NA,NA,NA,5.979862,NA,NA,NA,6,24,2.75,NA,NA,6.739863,88,83,1.271793,NA,NA,C,NA,C,NA,NA,NA,23.57203,NA,septiembre
2015-09-09T00:00:00Z,1.667361,7.6,-2.1,NA,NA,NA,5.011111,NA,NA,NA,1.25,1.25,0.5,NA,NA,5.578468,80,76,-1.328671,NA,NA,C,NA,C,NA,NA,NA,23.07403,NA,septiembre
2015-09-10T00:00:00Z,4.600694,8.9,1.3,NA,NA,NA,5.29861,NA,NA,NA,0,0,0,NA,NA,6.260746,73,69,0.287524,NA,NA,C,NA,C,NA,NA,NA,19.09002,NA,septiembre
2015-09-11T00:00:00Z,6.217362,10.9,3.5,NA,NA,NA,5.731249,NA,NA,NA,0,0,0,NA,NA,6.361506,66,64,0.5202799,NA,NA,C,NA,C,NA,NA,NA,15.10601,NA,septiembre
2015-09-12T00:00:00Z,7.618055,13.4,4.3,NA,NA,NA,6.493056,NA,NA,NA,0,0,0,NA,NA,7.284147,70,62,2.419876,NA,NA,C,NA,C,NA,NA,NA,10.79,19.25602,septiembre
2015-09-13T00:00:00Z,7.939584,14.5,-0.2,NA,NA,NA,6.563196,NA,NA,NA,0,0,0,NA,NA,5.435283,52,51,-1.697402,NA,NA,C,NA,C,NA,NA,NA,10.458,15.85301,septiembre
2015-09-14T00:00:00Z,7.852778,14.1,1.1,NA,NA,NA,6.354166,NA,NA,NA,0,0,0,NA,NA,4.985767,49,50,-2.88502,NA,NA,C,NA,C,NA,NA,NA,12.61601,17.43002,septiembre
2015-09-15T00:00:00Z,4.267361,8.6,-0.2,NA,NA,NA,6.321527,NA,NA,NA,0.25,0.25,0.25,NA,NA,4.167538,54,47,-5.575605,NA,NA,C,NA,C,NA,NA,NA,21.74603,NA,septiembre
2015-09-16T00:00:00Z,3.716667,10.2,0,NA,NA,NA,5.747223,NA,NA,NA,0,0,0,NA,NA,4.913492,61,56,-3.029719,NA,NA,C,NA,C,NA,NA,NA,18.42602,NA,septiembre
2015-09-17T00:00:00Z,5.215973,10.8,1.9,NA,NA,NA,6.295138,NA,NA,NA,0,0,0,NA,NA,5.541747,62,60,-1.390852,NA,NA,C,NA,C,NA,NA,NA,16.10201,NA,septiembre
2015-09-18T00:00:00Z,5.993055,12.3,1.9,NA,NA,NA,6.793056,NA,NA,NA,0,0,0,NA,NA,5.937041,64,63,-0.4992523,NA,NA,C,NA,C,NA,NA,NA,15.43801,NA,septiembre
2015-09-19T00:00:00Z,5.290972,14.8,-3.4,NA,NA,NA,7.073612,NA,NA,NA,0,0,0,NA,NA,5.574121,67,67,-1.417329,NA,NA,C,NA,C,NA,NA,NA,14.94001,11.70301,septiembre
2015-09-20T00:00:00Z,4.565972,14.8,-3.1,NA,NA,NA,6.12847,NA,NA,NA,0.5,0,0,NA,NA,5.747293,67,66,-1.211556,NA,NA,C,NA,C,NA,NA,NA,14.60801,12.28401,septiembre
2015-09-21T00:00:00Z,5.584721,9.4,3.3,NA,NA,NA,6.497916,NA,NA,NA,NA,0.5,0.25,NA,NA,7.940884,87,85,3.656774,NA,NA,C,NA,C,NA,NA,NA,16.76601,NA,septiembre
2015-09-22T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,septiembre
2015-09-23T00:00:00Z,8.213493,NA,NA,NA,NA,NA,8.55,NA,NA,NA,2.5,NA,NA,NA,NA,9.556407,87,NA,6.287529,NA,NA,C,NA,C,NA,NA,NA,NA,15.02302,septiembre
2015-09-24T00:00:00Z,7.332639,10.3,5.4,NA,NA,NA,8.402778,NA,NA,NA,0.75,1.25,0.75,NA,NA,9.243645,92,92,5.781888,NA,NA,C,NA,C,NA,NA,NA,14.11001,NA,septiembre
2015-09-25T00:00:00Z,7.123611,14.4,0.4,NA,NA,NA,8.290278,NA,NA,NA,0,0,0,NA,NA,8.304502,82,82,4.231016,NA,NA,C,NA,C,NA,NA,NA,13.11401,17.18102,septiembre
2015-09-26T00:00:00Z,6.290972,13.6,1,NA,NA,NA,8.654167,NA,NA,NA,0,0,0,NA,NA,8.127031,86,81,3.917757,NA,NA,C,NA,C,NA,NA,NA,14.94001,16.10202,septiembre
2015-09-27T00:00:00Z,7.647918,11.5,5.8,NA,NA,NA,8.89236,NA,NA,NA,5.25,5.25,1.5,NA,NA,9.252972,88,87,5.825154,NA,NA,C,NA,C,NA,NA,NA,7.801996,NA,septiembre
2015-09-28T00:00:00Z,7.438195,13.1,4.4,NA,NA,NA,8.536804,NA,NA,NA,0,0,0,NA,NA,6.777754,68,63,1.385361,NA,NA,C,NA,C,NA,NA,NA,12.94801,21.82903,septiembre
2015-09-29T00:00:00Z,5.966666,14.5,-1.4,NA,NA,NA,8.09722,NA,NA,NA,0,0,0,NA,NA,8.086725,81,76,3.47716,NA,NA,C,NA,C,NA,NA,NA,9.794,9.794011,septiembre
2015-09-30T00:00:00Z,9.346526,11,8.3,NA,NA,NA,9.39722,NA,NA,NA,0,0,0,NA,NA,10.49086,90,89,7.669639,NA,NA,C,NA,C,NA,NA,NA,0,NA,septiembre
2015-10-01T00:00:00Z,7.591666,9.9,5.3,NA,NA,NA,8.920138,NA,NA,NA,1.25,0.75,0.5,NA,NA,6.940974,70,60,1.578174,NA,NA,C,NA,C,NA,NA,NA,11.454,NA,octubre
2015-10-02T00:00:00Z,6.1375,11.1,3.5,NA,NA,NA,8.838889,NA,NA,NA,0,0.5,0.25,NA,NA,7.287644,77,73,2.437429,NA,NA,C,NA,C,NA,NA,NA,16.10201,NA,octubre
2015-10-03T00:00:00Z,7.148611,13.2,4.7,NA,NA,NA,9.186805,NA,NA,NA,0,0,0,NA,NA,7.51297,73,71,2.853917,NA,NA,C,NA,C,NA,NA,NA,10.292,20.91602,octubre
2015-10-04T00:00:00Z,9.042364,14.8,7,NA,NA,NA,9.749308,NA,NA,NA,0,0,0,NA,NA,8.727329,78,74,4.968278,NA,NA,C,NA,C,NA,NA,NA,2.987999,18.67502,octubre
2015-10-05T00:00:00Z,7.183332,12.7,4.4,NA,NA,NA,9.96875,NA,NA,NA,7.75,5.5,1.75,NA,NA,7.785088,81,78,3.367968,NA,NA,C,NA,C,NA,NA,NA,15.60401,19.83702,octubre
2015-10-06T00:00:00Z,4.350695,9.6,1.3,NA,NA,NA,9.222913,NA,NA,NA,4,3.25,1.25,NA,NA,7.062384,85,81,1.966653,NA,NA,C,NA,C,NA,NA,NA,19.42202,NA,octubre
2015-10-07T00:00:00Z,5.055555,11.5,0.8,NA,NA,NA,8.924999,NA,NA,NA,0,3,0.75,NA,NA,6.065956,73,65,-0.4054186,NA,NA,C,NA,C,NA,NA,NA,16.26801,NA,octubre
2015-10-08T00:00:00Z,3.872222,12.4,-4.6,NA,NA,NA,8.362499,NA,NA,NA,0,0,0,NA,NA,4.829678,62,48,-3.37221,NA,NA,C,NA,C,NA,NA,NA,15.10601,NA,octubre
2015-10-09T00:00:00Z,5.548613,15.9,-3.8,NA,NA,NA,8.575,NA,NA,NA,0,0,0,NA,NA,4.974153,58,42,-2.986175,NA,NA,C,NA,C,NA,NA,NA,11.454,9.711001,octubre
2015-10-10T00:00:00Z,6.546527,13.4,2,NA,NA,NA,8.857639,NA,NA,NA,0,0,0,NA,NA,6.588648,73,73,1.015604,NA,NA,C,NA,C,NA,NA,NA,13.77801,17.18102,octubre
2015-10-11T00:00:00Z,7.514584,17.1,-0.7,NA,NA,NA,9.442361,NA,NA,NA,0,0,0,NA,NA,6.099143,59,51,-0.05450334,NA,NA,C,NA,C,NA,NA,NA,8.133996,6.971997,octubre
2015-10-12T00:00:00Z,8.113889,13.1,3.3,NA,NA,NA,9.788196,NA,NA,NA,0.25,0,0,NA,NA,7.377753,70,72,2.494984,NA,NA,C,NA,C,NA,NA,NA,10.79,19.09002,octubre
2015-10-13T00:00:00Z,8.635418,14.2,6.2,NA,NA,NA,10.23542,NA,NA,NA,0.25,0.5,0.25,NA,NA,9.247036,83,80,5.819275,NA,NA,C,NA,C,NA,NA,NA,10.292,17.67902,octubre
2015-10-14T00:00:00Z,8.176388,13.9,4.5,NA,NA,NA,11.00694,NA,NA,NA,0,0,0,NA,NA,7.736409,73,68,3.258363,NA,NA,C,NA,C,NA,NA,NA,12.61601,18.01102,octubre
2015-10-15T00:00:00Z,6.565972,12.4,3.5,NA,NA,NA,10.77431,NA,NA,NA,0,0,0,NA,NA,5.680008,61,58,-1.067787,NA,NA,C,NA,C,NA,NA,NA,14.77401,NA,octubre
2015-10-16T00:00:00Z,5.132639,15.2,-5,NA,NA,NA,10.32639,NA,NA,NA,0,0,0,NA,NA,5.602816,65,61,-1.539566,NA,NA,C,NA,C,NA,NA,NA,13.94401,8.133998,octubre
2015-10-17T00:00:00Z,7.125,18.6,-3,NA,NA,NA,10.76736,NA,NA,NA,0,0,0,NA,NA,6.24082,61,54,-0.04850664,NA,NA,C,NA,C,NA,NA,NA,11.122,5.394998,octubre
2015-10-18T00:00:00Z,9.251048,21.6,-0.3,NA,NA,NA,11.71538,NA,NA,NA,0,0,0,NA,NA,7.377,62,54,2.442603,NA,NA,C,NA,C,NA,NA,NA,7.303997,3.236999,octubre
2015-10-19T00:00:00Z,9.839585,18.7,-0.8,NA,NA,NA,12.13055,NA,NA,NA,0,0,0,NA,NA,7.116802,62,54,1.972446,NA,NA,C,NA,C,NA,NA,NA,6.971997,6.971998,octubre
2015-10-20T00:00:00Z,9.964583,15.9,6.3,NA,NA,NA,12.51667,NA,NA,NA,0,0,0,NA,NA,7.600091,64,56,3.008746,NA,NA,C,NA,C,NA,NA,NA,2.49,16.10201,octubre
2015-10-21T00:00:00Z,8.704859,13.8,6.3,NA,NA,NA,12.02222,NA,NA,NA,0.25,0.25,0.25,NA,NA,7.780844,72,74,3.260804,NA,NA,C,NA,C,NA,NA,NA,5.975997,18.84102,octubre
2015-10-22T00:00:00Z,6.442361,15.5,-2.5,NA,NA,NA,11.24028,NA,NA,NA,0,0,0,NA,NA,4.917935,55,46,-3.014501,NA,NA,C,NA,C,NA,NA,NA,12.61601,10.87301,octubre
2015-10-23T00:00:00Z,7.415278,11.5,3.4,NA,NA,NA,10.83958,NA,NA,NA,0,0,0,NA,NA,5.551051,53,51,-1.369536,NA,NA,C,NA,C,NA,NA,NA,8.299996,NA,octubre
2015-10-24T00:00:00Z,8.793751,14.7,6.5,NA,NA,NA,10.91181,NA,NA,NA,1,0.25,0.25,NA,NA,6.439285,59,61,0.6212361,NA,NA,C,NA,C,NA,NA,NA,7.635996,19.09002,octubre
2015-10-25T00:00:00Z,7.868749,13.8,3.9,NA,NA,NA,11.3625,NA,NA,NA,0,0.75,0.5,NA,NA,8.930039,81,79,5.245963,NA,NA,C,NA,C,NA,NA,NA,8.133996,16.10201,octubre
2015-10-26T00:00:00Z,10.86806,15.3,6.7,NA,NA,NA,12.79097,NA,NA,NA,0,0,0,NA,NA,9.659934,76,72,6.40965,NA,NA,C,NA,C,NA,NA,NA,0.83,12.78201,octubre
2015-10-27T00:00:00Z,9.890972,20.7,-0.8,NA,NA,NA,12.94444,NA,NA,NA,0,0,0,NA,NA,8.03822,67,60,3.604007,NA,NA,C,NA,C,NA,NA,NA,6.639997,3.568999,octubre
2015-10-28T00:00:00Z,11.14236,14.1,8.5,NA,NA,NA,13.5875,NA,NA,NA,0,0,0,NA,NA,8.938283,71,70,5.275109,NA,NA,C,NA,C,NA,NA,NA,0.83,12.20101,octubre
2015-10-29T00:00:00Z,8.700694,13.1,4.9,NA,NA,NA,12.67639,NA,NA,NA,0,0,0,NA,NA,6.933635,63,63,1.678084,NA,NA,C,NA,C,NA,NA,NA,9.295999,17.84502,octubre
2015-10-30T00:00:00Z,7.954863,13.6,1.6,NA,NA,NA,12.49722,NA,NA,NA,0,0,0,NA,NA,5.077442,49,48,-2.603782,NA,NA,C,NA,C,NA,NA,NA,12.118,17.26402,octubre
2015-10-31T00:00:00Z,8.077084,18.1,-2.3,NA,NA,NA,12.76667,NA,NA,NA,0,0,0,NA,NA,6.851531,63,57,1.225896,NA,NA,C,NA,C,NA,NA,NA,9.129998,9.296002,octubre
2015-11-01T00:00:00Z,10.49236,21.5,-1.1,NA,NA,NA,13.49444,NA,NA,NA,0,0,0,NA,NA,6.780481,57,46,1.287195,NA,NA,C,NA,C,NA,NA,NA,7.137997,-0.08299997,noviembre
2015-11-02T00:00:00Z,11.05903,21.8,0.4,NA,NA,NA,13.98611,NA,NA,NA,0,0,0,NA,NA,8.102345,62,56,3.69824,NA,NA,C,NA,C,NA,NA,NA,7.137997,1.411001,noviembre
2015-11-03T00:00:00Z,13.30764,25.7,0.8,NA,NA,NA,14.62569,NA,NA,NA,0,0,0,NA,NA,6.93543,51,38,1.661146,NA,NA,C,NA,C,NA,NA,NA,6.805997,-1.659998,noviembre
2015-11-04T00:00:00Z,14.48333,25.3,4,NA,NA,NA,15.36736,NA,NA,NA,0,0,0,NA,NA,8.568073,54,47,4.621972,NA,NA,C,NA,C,NA,NA,NA,3.983999,-2.324,noviembre
2015-11-05T00:00:00Z,14.31112,24.8,3.5,NA,NA,NA,15.66806,NA,NA,NA,0,0,0,NA,NA,8.11363,53,49,3.82289,NA,NA,C,NA,C,NA,NA,NA,5.145998,-1.079001,noviembre
2015-11-06T00:00:00Z,15.20556,28.4,4.6,NA,NA,NA,16.19791,NA,NA,NA,0,0,0,NA,NA,9.236333,55,44,5.662639,NA,NA,C,NA,C,NA,NA,NA,4.149999,-3.569,noviembre
2015-11-07T00:00:00Z,14.02083,18.5,7.4,NA,NA,NA,15.76528,NA,NA,NA,0,0,0,NA,NA,9.475521,63,61,6.107424,NA,NA,C,NA,C,NA,NA,NA,0,3.900999,noviembre
2015-11-08T00:00:00Z,11.7625,18.2,8.1,NA,NA,NA,15.22431,NA,NA,NA,3.5,3.5,2.25,NA,NA,8.90403,69,70,5.269758,NA,NA,C,NA,C,NA,NA,NA,2.987999,9.461996,noviembre
2015-11-09T00:00:00Z,9.472917,15.2,5.4,NA,NA,NA,14.31806,NA,NA,NA,0.25,0.25,0.25,NA,NA,9.39156,77,73,6.047327,NA,NA,C,NA,C,NA,NA,NA,4.647998,13.28001,noviembre
2015-11-10T00:00:00Z,13.33194,21.9,7.2,NA,NA,NA,15.20347,NA,NA,NA,0,0,0,NA,NA,10.042,68,57,6.987729,NA,NA,C,NA,C,NA,NA,NA,0,1.577,noviembre
2015-11-11T00:00:00Z,14.10556,26.7,4,NA,NA,NA,16.45903,NA,NA,NA,0,0,0,NA,NA,10.66796,67,54,7.783525,NA,NA,C,NA,C,NA,NA,NA,4.481998,-2.490002,noviembre
2015-11-12T00:00:00Z,13.89723,17.9,10.5,NA,NA,NA,16.5507,NA,NA,NA,0,0,0,NA,NA,10.24689,68,63,7.279788,NA,NA,C,NA,C,NA,NA,NA,0,4.149998,noviembre
2015-11-13T00:00:00Z,11.96805,16.6,9.2,NA,NA,NA,15.40833,NA,NA,NA,0,0,0,NA,NA,10.24915,73,72,7.324286,NA,NA,C,NA,C,NA,NA,NA,0,6.142003,noviembre
2015-11-14T00:00:00Z,12.67708,19.1,4.8,NA,NA,NA,15.47222,NA,NA,NA,0,0,0,NA,NA,10.24378,72,66,7.293814,NA,NA,C,NA,C,NA,NA,NA,2.822,3.402999,noviembre
2015-11-15T00:00:00Z,11.75695,16.1,9.8,NA,NA,NA,15.60278,NA,NA,NA,0,0,0,NA,NA,9.901764,73,70,6.810186,NA,NA,C,NA,C,NA,NA,NA,0,8.881008,noviembre
2015-11-16T00:00:00Z,11.18889,15.3,6.2,NA,NA,NA,15.21528,NA,NA,NA,1.25,1.25,0.5,NA,NA,9.316796,75,73,5.910012,NA,NA,C,NA,C,NA,NA,NA,4.315999,10.624,noviembre
2015-11-17T00:00:00Z,7.000001,12.2,4.4,NA,NA,NA,13.99861,NA,NA,NA,3.75,0,0,NA,NA,7.420617,74,67,2.684184,NA,NA,C,NA,C,NA,NA,NA,12.94801,NA,noviembre
2015-11-18T00:00:00Z,6.772223,11.3,2.7,NA,NA,NA,13.26805,NA,NA,NA,0.25,4,1.75,NA,NA,6.890544,73,71,1.4643,NA,NA,C,NA,C,NA,NA,NA,16.26801,NA,noviembre
2015-11-19T00:00:00Z,6.052083,11.2,3.6,NA,NA,NA,11.01736,NA,NA,NA,0,0,0,NA,NA,6.888382,72,74,1.580348,NA,NA,C,NA,C,NA,NA,NA,13.94401,NA,noviembre
2015-11-20T00:00:00Z,9.143056,13.5,6.1,NA,NA,NA,12.24097,NA,NA,NA,3,0,0,NA,NA,9.315991,79,77,5.92438,NA,NA,C,NA,C,NA,NA,NA,5.809998,16.60002,noviembre
2015-11-21T00:00:00Z,10.41597,16.2,5.9,NA,NA,NA,13.75486,NA,NA,NA,0,3,1.25,NA,NA,8.301924,67,60,4.216982,NA,NA,C,NA,C,NA,NA,NA,4.979998,12.20101,noviembre
2015-11-22T00:00:00Z,10.46458,18.3,1.6,NA,NA,NA,14.65,NA,NA,NA,0,0,0,NA,NA,9.012764,70,67,5.168223,NA,NA,C,NA,C,NA,NA,NA,6.307997,8.134005,noviembre
2015-11-23T00:00:00Z,11.51181,18.5,3.8,NA,NA,NA,15.95417,NA,NA,NA,0,0,0,NA,NA,10.19642,77,68,7.203922,NA,NA,C,NA,C,NA,NA,NA,4.813998,7.137999,noviembre
2015-11-24T00:00:00Z,12.57639,18.3,8.2,NA,NA,NA,16.58611,NA,NA,NA,0,0,0,NA,NA,10.09339,71,67,7.095792,NA,NA,C,NA,C,NA,NA,NA,0,5.146,noviembre
2015-11-25T00:00:00Z,10.39861,14.4,7.5,NA,NA,NA,15.19097,NA,NA,NA,0,0,0,NA,NA,8.928406,72,68,5.308688,NA,NA,C,NA,C,NA,NA,NA,0,12.94801,noviembre
2015-11-26T00:00:00Z,11.71042,18.7,8.6,NA,NA,NA,15.34583,NA,NA,NA,0,0,0,NA,NA,10.23682,75,72,7.280213,NA,NA,C,NA,C,NA,NA,NA,0,5.893002,noviembre
2015-11-27T00:00:00Z,10.98612,16.2,7.2,NA,NA,NA,15.79028,NA,NA,NA,0,0,0,NA,NA,8.805541,68,67,5.099973,NA,NA,C,NA,C,NA,NA,NA,0,11.62001,noviembre
2015-11-28T00:00:00Z,11.66853,19.9,0.5,NA,NA,NA,16.32867,NA,NA,NA,0,0,0,NA,NA,9.38567,68,59,5.857652,NA,NA,C,NA,C,NA,NA,NA,2.822,2.572999,noviembre
2015-11-29T00:00:00Z,13.61736,25.6,1.9,NA,NA,NA,17.23889,NA,NA,NA,0,0,0,NA,NA,9.449123,64,56,5.913389,NA,NA,C,NA,C,NA,NA,NA,5.809998,-1.244998,noviembre
2015-11-30T00:00:00Z,14.16643,23.8,4.3,NA,NA,NA,17.4049,NA,NA,NA,0,0,0,NA,NA,10.44542,69,60,7.532797,NA,NA,C,NA,C,NA,NA,NA,3.153999,-0.1660022,noviembre
2015-12-01T00:00:00Z,15.17084,24.4,4.5,NA,NA,NA,16.14861,NA,NA,NA,0,0,0,NA,NA,9.489801,58,46,6.176285,NA,NA,C,NA,C,NA,NA,NA,4.149999,-5.892999,diciembre
2015-12-02T00:00:00Z,16.07708,24,8.4,NA,NA,NA,16.67986,NA,NA,NA,0,0,0,NA,NA,9.472318,51,51,5.869592,NA,NA,C,NA,C,NA,NA,NA,0,-6.806003,diciembre
2015-12-03T00:00:00Z,16.27917,20.7,13.7,NA,NA,NA,17.62361,NA,NA,NA,0,0,0,NA,NA,11.37881,64,61,8.861816,NA,NA,C,NA,C,NA,NA,NA,0,-7.054998,diciembre
2015-12-04T00:00:00Z,16.94653,26,11.1,NA,NA,NA,18.4132,NA,NA,NA,0,0,0,NA,NA,9.665751,53,43,6.113861,NA,NA,C,NA,C,NA,NA,NA,0,-8.133997,diciembre
2015-12-05T00:00:00Z,18.34444,28.9,9.2,NA,NA,NA,19.2625,NA,NA,NA,0,0,0,NA,NA,9.549503,44,41,6.1324,NA,NA,C,NA,C,NA,NA,NA,0,-13.69501,diciembre
2015-12-06T00:00:00Z,17.26945,20.7,12.9,NA,NA,NA,19.81111,NA,NA,NA,0,0,0,NA,NA,11.78804,65,61,9.306229,NA,NA,C,NA,C,NA,NA,NA,0,-9.96,diciembre
2015-12-07T00:00:00Z,14.20695,19.6,5.1,NA,NA,NA,19.02153,NA,NA,NA,0,0,0,NA,NA,9.842915,63,60,6.649982,NA,NA,C,NA,C,NA,NA,NA,1.162,-0.1659999,diciembre
2015-12-08T00:00:00Z,13.37917,19.4,8.1,NA,NA,NA,18.53681,NA,NA,NA,0,0,0,NA,NA,8.463428,56,53,4.46186,NA,NA,C,NA,C,NA,NA,NA,0,1.826002,diciembre
2015-12-09T00:00:00Z,14.80208,23.1,8.7,NA,NA,NA,18.48194,NA,NA,NA,0,0,0,NA,NA,8.783458,54,47,5.056899,NA,NA,C,NA,C,NA,NA,NA,0,-4.232997,diciembre
2015-12-10T00:00:00Z,14.56319,21.2,10,NA,NA,NA,18.85903,NA,NA,NA,0,0,0,NA,NA,10.20118,63,59,7.25221,NA,NA,C,NA,C,NA,NA,NA,0,-2.324001,diciembre
2015-12-11T00:00:00Z,12.44166,16.4,9.8,NA,NA,NA,18.2875,NA,NA,NA,0,0,0,NA,NA,9.749044,69,66,6.5447939999999996,NA,NA,C,NA,C,NA,NA,NA,0,6.640004,diciembre
2015-12-12T00:00:00Z,12.73264,17,10.1,NA,NA,NA,17.60834,NA,NA,NA,3,0.25,0.25,NA,NA,11.44856,78,75,8.940489,NA,NA,C,NA,C,NA,NA,NA,0,4.897,diciembre
2015-12-13T00:00:00Z,12.31667,17.3,9.7,NA,NA,NA,17.41805,NA,NA,NA,0.75,3.5,0.5,NA,NA,10.93359,79,78,8.251355,NA,NA,C,NA,C,NA,NA,NA,0,6.640004,diciembre
2015-12-14T00:00:00Z,10.42292,15.1,6.8,NA,NA,NA,16.61944,NA,NA,NA,0.75,0.5,0.25,NA,NA,7.812705,63,54,3.336588,NA,NA,C,NA,C,NA,NA,NA,0.664,13.77801,diciembre
2015-12-15T00:00:00Z,10.45208,20.7,0,NA,NA,NA,16.49097,NA,NA,NA,0.5,0.75,0.25,NA,NA,8.360523,65,57,4.145703,NA,NA,C,NA,C,NA,NA,NA,6.473997,0.4150002,diciembre
